order_id,created_at,order_cost,shipping_cost,order_total,tracking_id,shipping_service,estimated_delivery_at,delivered_at,status,user,promo,address
03232fbc-033a-4ba9-b0d7-195b987682ef,2021-02-10T01:30:52Z,342.0,5.83,347.83,824da197-861b-4e3f-be1a-3abad6af5eb7,ups,2021-02-15T01:30:52Z,2021-02-17T01:30:52Z,delivered,2f0a3789-41ac-4732-bf29-b3ea5f4ed831,,632eadda-3e81-492c-8108-d5982aeac84d
5f994f7e-2e13-4720-99ed-cfbdcdfd6e2a,2021-02-10T04:51:03Z,228.6,8.65,227.25,f1e5ee01-bd53-49da-b285-79aea19ec95e,ups,2021-02-13T04:51:03Z,2021-02-16T04:51:03Z,delivered,5555f2b6-d408-419f-aa60-22c0f0440f50,leverage,25caf41f-ca5a-4cbb-bc2c-b5d9fcebe66b
608b352f-dc9d-4f97-bcd3-a6f0d9b567f4,2021-02-10T01:56:15Z,203.0,5.76,208.76,52056c0d-c476-43e4-be74-d4bc28c48b3b,ups,2021-02-11T01:56:15Z,2021-02-16T01:56:15Z,delivered,79bdfd27-a0a7-4e4f-9d75-0c12c72ce7f1,,131db634-55f8-4fb6-98f3-624ec32a94b8
630bc8fb-239e-49e8-9911-90f5ee5637c6,2021-02-10T00:06:54Z,203.0,8.71,201.71,b794e761-fa97-461b-aa7b-b2d9b5c96de8,ups,2021-02-11T00:06:54Z,2021-02-17T00:06:54Z,delivered,4d3c9f53-0667-4a80-8259-12200fe75761,leverage,63fdd7ef-51f3-49e2-bdf2-22d46f68aacf
682824be-efb5-4ff6-a61b-70342f7d7606,2021-02-10T12:28:15Z,270.5,6.25,266.75,425c0e55-9655-4e31-86a9-6c3cc1584ebb,ups,2021-02-13T12:28:15Z,2021-02-11T12:28:15Z,delivered,f47ac0f5-2afa-4e71-8328-bd881947159b,leverage,4747877b-fb7d-4ec1-b42d-6b8f8707c984
12c0a32d-2471-465f-9337-14b221af4fc3,2021-02-10T04:29:17Z,96.75,7.68,104.43,d5d92e88-1640-42f5-9617-411774869eff,fedex,2021-02-12T04:29:17Z,2021-02-14T04:29:17Z,delivered,bbe518c7-5ea8-444e-acef-6c18be8336bc,,89f9c593-3ac8-4f50-ab01-01b4a2e27eaa
adbf3aa7-d301-46ea-873a-d8bc0d84d285,2021-02-10T23:45:52Z,70.0,6.72,76.72,4f0b2205-72ce-4c12-820f-88ffc4aad8c5,usps,2021-02-15T23:45:52Z,2021-02-16T23:45:52Z,delivered,376bc5b4-cb91-4fa3-9083-7dd7f1caa872,,02331e89-1736-4f12-85b9-ddd62545214b
e85b50e8-357e-45ff-8b8d-1890b9b7d0f0,2021-02-10T09:11:47Z,205.3,5.69,210.99,080d8966-d058-4476-921e-19ee95bbd681,ups,2021-02-12T09:11:47Z,2021-02-14T09:11:47Z,delivered,9cfa05e2-606b-4080-8bac-96e3986f1704,,53983579-4a64-432a-941e-c3d9c886bd77
08a14677-500a-4814-a60a-d83c3f6a8a37,2021-02-10T13:22:13Z,457.0,7.06,464.06,45273ecc-4321-4063-bc7c-786ea0f57634,ups,2021-02-13T13:22:13Z,2021-02-13T13:22:13Z,delivered,2a6f290c-40f8-4705-89d9-e8aeb6a4fa7b,,280bb1a8-d59e-4ada-b479-a4d47163130e
7d0f805e-b354-4c27-b55d-310e49d06e4e,2021-02-10T17:49:57Z,288.75,5.44,294.19,2270a0a4-e44c-4e18-a441-7dd943e06c30,fedex,2021-02-11T17:49:57Z,2021-02-12T17:49:57Z,delivered,48fd8fef-ef87-4609-aac6-a8495b2feb50,,1d3482c6-e56b-47df-91f8-4b32bc908b2b
71eb1669-8706-4ef4-8a4c-0def78871dc4,2021-02-10T17:25:21Z,150.75,2.83,153.58,3927cfbf-0cb1-4dac-a73c-e627d740c94d,fedex,2021-02-15T17:25:21Z,2021-02-16T17:25:21Z,delivered,1550e197-9073-408e-a1ca-08f9dbac7f7a,,e21cfbf8-4b71-4028-a00f-83d79b8d1745
8a7d1bfe-b9b2-4aae-9455-9533214ce43e,2021-02-10T10:26:05Z,389.35,6.91,396.26,7fd3a2f2-3189-4c82-85e4-71b38c4d8f6a,fedex,2021-02-11T10:26:05Z,2021-02-15T10:26:05Z,delivered,c0f02267-3aca-4878-a0f9-3fe516f9ec17,,63fdd7ef-51f3-49e2-bdf2-22d46f68aacf
ef4b32fb-3859-441a-a4cc-1ca197f78aeb,2021-02-10T01:58:09Z,71.5,2.92,74.42,b350fe12-c39e-4cb3-abd8-dc38887a796a,ups,,2021-02-12T01:58:09Z,delivered,30a46555-66f8-4dd3-946f-dacc9bd6d0c2,,6d31baf0-1ecd-42e0-b32f-645d084c3109
8b006054-ad90-49c4-9685-2adabaf29fcc,2021-02-10T01:25:20Z,95.5,9.71,105.21,f630f43b-b95a-497d-9c12-8c2dabe67d5a,fedex,2021-02-11T01:25:20Z,2021-02-12T01:25:20Z,delivered,b6b40cce-8d02-4fe5-8bee-5eadbcb56a01,,2ccdea45-e41c-4845-8252-50c2f568e0db
e60286de-ae1c-4427-8b3c-3f019e93ac7a,2021-02-10T00:05:59Z,162.0,5.27,167.27,2f77808e-dc8d-4be0-9d71-3b3143e94c27,fedex,2021-02-12T00:05:59Z,2021-02-17T00:05:59Z,delivered,2816d806-e7b2-4721-a197-a60bd3082f35,,e40b6557-536e-478e-a405-eed9959aa9f7
095cd54c-8568-4245-9d7a-9c2f79c6a19e,2021-02-10T21:34:59Z,30.5,6.7,27.2,4b80bdbc-8aa1-45ec-a2b0-9dac783ab978,usps,2021-02-15T21:34:59Z,2021-02-16T21:34:59Z,delivered,edbbae4b-6354-4a0b-9d43-d74c3f67b5de,leverage,609af927-16f8-450a-ade4-1e06724e9feb
b7e548f6-8f59-4552-8577-e0b895c858b4,2021-02-10T10:15:40Z,85.0,3.36,88.36,eb73ab98-588d-44af-8a0e-02af97f31661,ups,2021-02-12T10:15:40Z,2021-02-14T10:15:40Z,delivered,02414bff-285d-4008-9352-ad50839b729f,,4747877b-fb7d-4ec1-b42d-6b8f8707c984
7cbec68e-07c8-4476-86b4-90549db95454,2021-02-10T01:52:22Z,561.5,2.92,564.42,5108cc8a-e99c-445e-adc2-10298c053c1a,fedex,2021-02-13T01:52:22Z,2021-02-15T01:52:22Z,delivered,d055abf7-ba8e-463b-975a-c5cb10f6d8eb,,8b7e7226-a1e0-4fbf-a0a9-60c38d3e3347
e2510e94-b61f-4d8f-bf5f-7c13f609f272,2021-02-10T23:57:07Z,605.3,9.97,615.27,9935815e-8420-436b-ac7d-87294e2b5d41,ups,2021-02-15T23:57:07Z,2021-02-16T23:57:07Z,delivered,dc41b3dc-c270-46ce-a7b7-1f27c178765c,,4983fb6f-b53f-4022-95ca-d17eb4974093
0a5be7a1-f4b1-4833-b4fa-72a9276c63bf,2021-02-10T19:19:53Z,123.8,4.98,128.78,591e0d3a-b935-4d5c-bf31-e6a2cb75f103,ups,2021-02-12T19:19:53Z,2021-02-14T19:19:53Z,delivered,9cfa05e2-606b-4080-8bac-96e3986f1704,,be19b416-2a93-4ad7-8fdd-f0ae8f4eec2a
1559d243-a71a-4568-ac1b-a6175099e006,2021-02-10T03:22:09Z,122.0,6.67,128.67,e88410ac-0042-4305-9661-bf63b17236b0,usps,2021-02-15T03:22:09Z,2021-02-17T03:22:09Z,delivered,6cf2751f-d815-4fbc-b04a-245c1301574c,,302bfd3c-795c-4eef-b1e7-627897f6861e
0b926971-0595-47de-a881-26c82d880ed4,2021-02-10T12:42:49Z,296.0,5.71,301.71,90ab8662-a7d0-4b2f-aaa4-3c8c1eefb772,ups,,2021-02-17T12:42:49Z,delivered,f36630d8-e3d9-4e23-acc0-ffd86e661c26,,edd6e563-bce1-4c84-859d-31cae681f40b
fafde59f-fc4a-4d5f-865e-ff13c8ab6d06,2021-02-10T14:33:34Z,202.0,4.75,206.75,b0867a83-05d3-4288-8975-f23617c27aa9,ups,2021-02-12T14:33:34Z,2021-02-17T14:33:34Z,delivered,c4f8645d-471d-4c3b-aa5c-dd2f30115669,,ff8d0181-f21e-4235-bf7c-e5f917c6b55f
497e5ef8-5bf6-424c-9d05-f5a467c2d23a,2021-02-10T16:55:52Z,186.5,8.35,194.85,51e132a1-3045-4648-bb6e-fa56c4dbcc76,ups,,2021-02-17T16:55:52Z,delivered,5de439eb-6bc7-4fc2-ba0e-a3bf8a286d63,,28d7931e-b044-49f6-ac58-fabf1151055a
fa41614e-38dc-4cfb-ade8-4ffb9d1fed72,2021-02-10T14:17:38Z,410.75,8.28,419.03,60418ca5-9737-4e16-a7c2-286ad5ab5665,usps,2021-02-12T14:17:38Z,2021-02-16T14:17:38Z,delivered,c4f8645d-471d-4c3b-aa5c-dd2f30115669,,2ccdea45-e41c-4845-8252-50c2f568e0db
e2281b91-8575-4da9-9a3a-ab0f19ec584e,2021-02-10T18:39:59Z,30.0,7.37,37.37,0007698e-0b78-469e-a761-4cfeebd10067,ups,2021-02-13T18:39:59Z,2021-02-14T18:39:59Z,delivered,d165b2ff-dfe1-40d0-bda0-a25e82b95870,,2b514c51-d01b-4d26-be99-4a1fa99bf322
c20d15c3-b463-49d9-a114-905c83bbf357,2021-02-10T00:46:35Z,240.5,5.4,232.9,70360c85-b89d-4333-8066-26cdda56a9af,fedex,2021-02-14T00:46:35Z,2021-02-16T00:46:35Z,delivered,85362f90-0066-4b3b-b0d5-2e919acda80d,instruction set,71aa45c1-ce05-43b5-a52a-6145ab435c69
a7cf9a95-2f89-4c41-bc7d-1ba891946f76,2021-02-10T09:59:41Z,122.0,3.96,125.96,a6e167c5-3924-4b71-89d5-fe46145c27b2,usps,2021-02-14T09:59:41Z,2021-02-15T09:59:41Z,delivered,17c49262-1f0c-46d1-a6ba-bacc19f08a86,,609af927-16f8-450a-ade4-1e06724e9feb
d915aef6-3ddc-465a-a27d-e9a9f01eae18,2021-02-10T00:24:21Z,101.5,2.19,103.69,301a8e99-cfec-41c9-9964-866645a10078,ups,2021-02-13T00:24:21Z,2021-02-17T00:24:21Z,delivered,19ac513f-b77e-4808-ade4-284ece721d91,,fc458964-6e05-46e7-8717-c8c7798e78aa
191f7ddb-6fac-4ced-905c-307b6b8a1f29,2021-02-10T04:25:15Z,105.75,4.65,110.4,528a581e-8b45-4070-9359-8a9ed56f2f90,fedex,2021-02-14T04:25:15Z,2021-02-16T04:25:15Z,delivered,5faf7aa9-ca1a-44b6-bc00-5954bc39cc91,,a6dd4d60-8756-4967-8dd6-e7deaa538bc6
bd1b29ee-5f35-4a9f-94a5-9faaae412e12,2021-02-10T22:18:42Z,445.55,6.83,432.38,98aea485-2e9f-4f8f-a067-3d3be6ee55e3,ups,2021-02-15T22:18:42Z,2021-02-11T22:18:42Z,delivered,4340de09-99b5-451b-ada3-168228a08cf9,Mandatory,d7f05c8c-d055-481f-a427-77aded0fd4ce
f6b6807a-864d-4fed-b22d-3f2638f21b74,2021-02-10T08:19:35Z,61.9,1.26,63.16,2d812246-7139-4437-a0a8-6dbc7b172dbb,ups,2021-02-12T08:19:35Z,2021-02-16T08:19:35Z,delivered,85362f90-0066-4b3b-b0d5-2e919acda80d,,3a286955-76c1-4b50-b5fc-61e4e4e3be4d
5b13b820-a450-42d2-aaaa-a8a9c5fbd48c,2021-02-10T20:45:48Z,90.75,4.83,95.58,582632b4-2889-469a-a417-4342889c7552,ups,2021-02-12T20:45:48Z,2021-02-16T20:45:48Z,delivered,db41a6d4-70fc-43b1-82a5-393b46a2bdfa,,9b6a4ed6-6c27-4102-8d5f-5db7435e80ee
06b914dd-d6fc-44ea-a52e-10eadebb5183,2021-02-10T17:29:55Z,95.0,7.5,102.5,3330f149-af55-4680-a2c6-35501df5687b,ups,2021-02-13T17:29:55Z,2021-02-15T17:29:55Z,delivered,58367695-0c22-415d-9704-bd8f73bb2e8f,,131db634-55f8-4fb6-98f3-624ec32a94b8
e9891ca7-3306-4f75-93fd-c04b976f9641,2021-02-10T19:21:18Z,483.5,1.69,485.19,66088a06-958d-47e2-baf3-0324c5198e8e,fedex,2021-02-13T19:21:18Z,2021-02-16T19:21:18Z,delivered,707a74bd-593f-4bdc-85e3-b8ff6b538399,,4a9bcc05-a07b-4507-9d42-a2325a4844fa
0669a520-9c7e-424d-a279-ee96f6f25aec,2021-02-10T13:37:32Z,86.25,4.35,90.6,cf87b5ba-1e2f-4e3c-9102-eef6c220c5d1,ups,,2021-02-14T13:37:32Z,delivered,78fe6452-8a56-4226-ae22-f372116b12ff,,c8e06217-c625-471f-8cdc-88c3e39f6b2c
0976f5e0-829b-4111-9ae8-3c444a1b26eb,2021-02-10T16:47:23Z,278.25,8.93,287.18,4983aff2-fccb-4c9d-951e-884e9ef7e7f5,usps,2021-02-15T16:47:23Z,,shipped,ee92f1cf-3bcf-4cea-a8d4-ac5ce812de46,,a4fbed7c-7bdd-465d-bdcd-ab0c4c68f300
da8cbe31-46f8-4b5c-806a-11ba9c40df9a,2021-02-10T11:38:51Z,516.0,8.7,524.7,41b5dfbf-786f-46c8-91db-3988301d3c0f,ups,2021-02-14T11:38:51Z,2021-02-11T11:38:51Z,delivered,f36630d8-e3d9-4e23-acc0-ffd86e661c26,,994b670f-e529-4a97-9826-448f7f9fbf80
a2c0226b-46d1-4100-9eff-f9d5b3255850,2021-02-10T06:17:21Z,212.0,7.37,219.37,455d4f5f-9b48-42b2-89ba-bfb63c55fbf9,ups,2021-02-13T06:17:21Z,2021-02-17T06:17:21Z,delivered,c4f8645d-471d-4c3b-aa5c-dd2f30115669,,be95b20d-a774-4572-b1ff-fd2c2c657568
7148959b-5081-4702-83c5-d262cc357eae,2021-02-10T05:32:12Z,101.5,6.16,107.66,e386d0e1-2eba-4046-94c4-24ab656b0521,ups,2021-02-15T05:32:12Z,2021-02-11T05:32:12Z,delivered,6d37adeb-4c53-4167-b170-c89e4bd1764a,,2b514c51-d01b-4d26-be99-4a1fa99bf322
942af8de-9bef-48e3-8fda-2341f20d2fbe,2021-02-10T11:26:45Z,276.75,4.8,281.55,6da0f9a4-1d8e-47d5-b3ed-8be1edb34e93,usps,2021-02-15T11:26:45Z,2021-02-13T11:26:45Z,delivered,0babae9e-2656-4dcb-b454-47d88d47c920,,4d9d28c3-6e38-48e7-9960-f244a3e72d9d
bbd9db3c-9553-43b8-8223-c8d204ba5129,2021-02-10T18:24:45Z,161.5,6.94,168.44,94ae9c7f-7bfa-4449-9419-d0435fed7be0,fedex,2021-02-12T18:24:45Z,2021-02-13T18:24:45Z,delivered,8f61f71f-2321-4365-a17d-8e808b3151d2,,ff8d0181-f21e-4235-bf7c-e5f917c6b55f
63505de8-b2e8-4588-8f0d-b1121bfb75f8,2021-02-10T13:05:57Z,573.75,3.16,576.91,e70ccf15-dd64-4aef-bfe4-2821f8241f23,ups,2021-02-15T13:05:57Z,2021-02-17T13:05:57Z,delivered,b49e6c79-09ad-41b2-9ed6-44570f83a3f8,,e080edb5-bf24-43dd-a9cd-f1419a240fa7
90ffdce6-ac7d-46e1-b2b1-310b41b2c789,2021-02-10T15:26:12Z,15.0,2.59,17.59,980b08d8-142e-4a45-ab9c-77d0e7b2a169,usps,2021-02-11T15:26:12Z,2021-02-17T15:26:12Z,delivered,4dae48a6-8206-46eb-b629-fec4a99306ec,,d7f05c8c-d055-481f-a427-77aded0fd4ce
71c94abb-281b-44d8-b082-7848ae8e88d8,2021-02-10T23:55:17Z,91.5,7.53,99.03,2282603e-5bd6-447b-95df-acd21f8707ce,fedex,2021-02-15T23:55:17Z,2021-02-13T23:55:17Z,delivered,d78268b1-7168-49f4-8f6f-db436afb5a6f,,89f9c593-3ac8-4f50-ab01-01b4a2e27eaa
29d20dcd-d0c4-4bca-a52d-fc9363b5d7c6,2021-02-10T02:37:36Z,543.0,2.06,545.06,,,,,preparing,2a6f290c-40f8-4705-89d9-e8aeb6a4fa7b,,aa61ded6-4588-48dd-9759-1bd36ec5d787
6b2a45d9-fe4f-4b4d-896d-54c08a71a80f,2021-02-10T11:49:46Z,201.5,4.59,196.09,4e7bf7b3-d3fd-486f-8a9d-368dc83ea8bd,ups,,2021-02-11T11:49:46Z,delivered,4d3c9f53-0667-4a80-8259-12200fe75761,leverage,89ab3752-1119-4f9e-9766-0d6883501434
1829f967-79c8-4998-ba9f-9d381728cedd,2021-02-10T21:22:42Z,451.5,7.44,438.94,63c66301-a47f-462b-b6f3-7e981d030ee2,fedex,2021-02-13T21:22:42Z,,shipped,db41a6d4-70fc-43b1-82a5-393b46a2bdfa,Mandatory,6b49d7c6-6ede-4a8a-ade1-ec5888c7ce14
9d24b74d-0aaf-45ab-954e-5d8e435a3366,2021-02-10T17:46:27Z,121.5,4.74,126.24,b0e50484-6d2e-437b-acf8-b36ca0558774,fedex,,2021-02-12T17:46:27Z,delivered,20e2eaa5-e8b9-4675-bc3b-11c048b060d9,,fe794a2d-aa57-4ef1-8948-e0491e1ca3c1
e2729b7d-e313-4a6f-9444-f7f65ae8db9a,2021-02-10T11:25:33Z,380.0,7.5,387.5,,,,,preparing,2bfd97fc-be3c-4137-8996-b44907a368d2,,aa61ded6-4588-48dd-9759-1bd36ec5d787
27897d11-f7a3-424a-bc4b-50c0487d12d1,2021-02-10T17:15:59Z,577.0,6.18,583.18,90ff417d-90e2-4a2e-8e64-a950e63c2157,ups,2021-02-14T17:15:59Z,2021-02-11T17:15:59Z,delivered,6d37adeb-4c53-4167-b170-c89e4bd1764a,,aa61ded6-4588-48dd-9759-1bd36ec5d787
c8ec734f-2f92-4d17-80bf-71de0afd713d,2021-02-10T13:01:59Z,135.0,3.14,138.14,222af431-baed-4b39-bf00-32c768a6a992,ups,2021-02-14T13:01:59Z,2021-02-14T13:01:59Z,delivered,467a047e-c8df-4304-8fc9-949acd7bcf4a,,582148c7-44d6-4247-83ab-cd65557569b5
f7379c32-fa41-43e5-b979-26053b9a60a3,2021-02-10T07:32:20Z,60.75,6.08,66.83,9e897f6a-1e71-4a12-8841-31ca73af745c,usps,2021-02-11T07:32:20Z,2021-02-12T07:32:20Z,delivered,48c5ab18-4e44-40cb-8776-a19da0a86ffa,,8b7e7226-a1e0-4fbf-a0a9-60c38d3e3347
3af487e1-401f-4269-a6a8-afd4d88c780c,2021-02-10T13:05:01Z,336.75,8.68,345.43,90507393-38e1-4bb0-84b3-6b2a49e13a98,ups,2021-02-14T13:05:01Z,2021-02-14T13:05:01Z,delivered,1fada2e4-1018-48f1-84dc-802dc99171fe,,902bcb47-051b-4375-9dc0-485b3172b89b
b245fe74-2070-4203-848c-85d4b59f8eef,2021-02-10T12:43:17Z,641.5,1.3,642.8,,,,,preparing,96ca8e55-2cbd-4c9b-9540-ff0ac6309797,,b3315b61-f1a6-4dbc-b08b-d65b38aa6f77
3c6072c0-399c-4250-86f4-86024e4a18c5,2021-02-10T01:31:19Z,150.75,6.88,157.63,4a762117-eca8-4a36-bfb5-400be2b805f4,ups,2021-02-13T01:31:19Z,2021-02-13T01:31:19Z,delivered,d165b2ff-dfe1-40d0-bda0-a25e82b95870,,d7f05c8c-d055-481f-a427-77aded0fd4ce
4c0ffd68-11fc-4dcd-b979-c910412a16bf,2021-02-10T02:30:40Z,236.25,2.32,238.57,5182441a-739a-4bb6-b59e-8cf8babd3fee,ups,2021-02-13T02:30:40Z,2021-02-15T02:30:40Z,delivered,29246f52-de26-4867-b464-7c5973526202,,71c60b11-0457-40c4-91ca-b86e0631f1eb
4d1f5b81-0ccc-4204-a6c8-f78c74882ded,2021-02-10T14:23:19Z,602.0,5.11,607.11,2081aed9-4dc7-45d7-87ee-e489a0006d1c,fedex,2021-02-12T14:23:19Z,2021-02-15T14:23:19Z,delivered,366bd18f-6a16-4f39-9177-080c11ce9f25,,1ceb9167-9852-45a7-8109-57b077d8a2e0
871d9861-ea19-47a1-950d-c3198128acef,2021-02-10T13:55:26Z,101.75,3.65,105.4,017466a0-6d53-471e-8848-c10ef7317658,ups,2021-02-12T13:55:26Z,2021-02-14T13:55:26Z,delivered,bf7367be-d029-4255-81a1-3a295eeb9c56,,3b7ecb69-bf20-41be-b69f-59685b249be2
951d80a3-2947-4ec2-a5a4-c633662d25e9,2021-02-10T23:09:28Z,459.15,8.69,467.84,5e5d91a5-e1d8-4e3c-9165-0ee0a27f0de9,ups,2021-02-14T23:09:28Z,2021-02-16T23:09:28Z,delivered,366bd18f-6a16-4f39-9177-080c11ce9f25,,0314fc1b-d832-4562-bda4-7dbe09d2868c
bbb8264e-cb71-4967-8033-60d7a52ad2fc,2021-02-10T14:34:24Z,241.2,9.05,250.25,7e3fd3fc-be84-4bee-a878-e1dc6e421424,fedex,2021-02-14T14:34:24Z,2021-02-13T14:34:24Z,delivered,ab6cf98c-c16e-41b7-88ab-31f4db64caa2,,d7f05c8c-d055-481f-a427-77aded0fd4ce
7f999c60-f004-4b75-8851-72498dfa47fc,2021-02-10T11:19:51Z,583.5,3.62,587.12,038766c7-6b8f-4297-87f5-158efc010015,usps,2021-02-12T11:19:51Z,2021-02-14T11:19:51Z,delivered,4d3c9f53-0667-4a80-8259-12200fe75761,,6b49d7c6-6ede-4a8a-ade1-ec5888c7ce14
2795df92-ee7d-4992-bab2-15dbb2b2ab36,2021-02-10T11:26:57Z,444.65,6.78,451.43,a57de08b-2fea-4488-84ff-bedf458342af,ups,2021-02-14T11:26:57Z,2021-02-16T11:26:57Z,delivered,9208a361-ea2f-4f75-a2b4-281b55df08a9,,dc7345f9-9c6b-45d5-a633-a07a4a355104
4d84f125-234d-4f3c-a54d-41172b453510,2021-02-10T03:45:36Z,45.0,4.4,49.4,8a0cd48b-e92c-4c49-98ad-2e981aeb3df5,dhl,2021-02-15T03:45:36Z,2021-02-17T03:45:36Z,delivered,6f0c43cb-42af-45e0-83ae-f0ed3b4e2e8e,,302bfd3c-795c-4eef-b1e7-627897f6861e
e3965ae6-8792-422f-bae0-ecbce4da50aa,2021-02-10T18:41:39Z,107.85,5.76,113.61,7306f1b7-cf80-4332-9af7-bd3f89a75479,fedex,,,shipped,2c696f6a-3988-4cdb-a9a0-5c464e2ce19a,,18e90fce-7517-42c3-bd20-7028608da7df
b6f9c559-8c79-409f-963f-2499e5ad315e,2021-02-10T14:02:56Z,81.5,9.66,91.16,36c8391f-5a3e-459b-8127-61f1366ccf5e,usps,2021-02-11T14:02:56Z,2021-02-14T14:02:56Z,delivered,6f0c43cb-42af-45e0-83ae-f0ed3b4e2e8e,,2b514c51-d01b-4d26-be99-4a1fa99bf322
88971e55-2d81-493c-bd7f-2e1efc4c0153,2021-02-10T13:27:11Z,247.65,2.72,250.37,816279c6-4a1f-4535-8a03-671a51e7c7e5,fedex,2021-02-11T13:27:11Z,2021-02-12T13:27:11Z,delivered,2c696f6a-3988-4cdb-a9a0-5c464e2ce19a,,4a30ec6b-111e-4142-9079-956394e1e4c7
973443f0-e2ff-472c-8469-f452d0beeeda,2021-02-10T10:55:44Z,456.0,5.04,461.04,8c408064-fe11-4e33-8801-6df7fba0452f,fedex,,,shipped,f36630d8-e3d9-4e23-acc0-ffd86e661c26,,25caf41f-ca5a-4cbb-bc2c-b5d9fcebe66b
74bae4ca-0322-4e54-ac94-ba84bc63657e,2021-02-10T05:43:24Z,433.75,2.66,436.41,d51f8ff3-a7c9-4b26-a06a-46aca6785b4d,ups,2021-02-11T05:43:24Z,2021-02-14T05:43:24Z,delivered,6f0c43cb-42af-45e0-83ae-f0ed3b4e2e8e,,a4fbed7c-7bdd-465d-bdcd-ab0c4c68f300
4f4b3ac9-1308-4115-b7d7-abe956e17565,2021-02-10T10:47:36Z,203.5,3.74,207.24,388e7b9a-3a39-4819-8888-ea88970a8ec5,ups,2021-02-14T10:47:36Z,2021-02-11T10:47:36Z,delivered,78fe6452-8a56-4226-ae22-f372116b12ff,,5eadcadd-a524-443f-8fcb-d0ef1981da0a
